Date,USD/BRL,USD/RUB,USD/INR,USD/CNY,USD/ZAR,USD/XAU,USD/OIL
2010-10-14,1.652500033378601,30.091999053955078,44.34000015258789,6.656000137329102,6.810999870300293,1376.699951171875,82.69000244140625
2010-10-15,1.660599946975708,30.020999908447266,44.06800079345703,6.643400192260742,6.7754998207092285,1371.0999755859375,81.25
2010-10-18,1.6064000129699707,30.290000915527344,44.15800094604492,6.63100004196167,6.798500061035156,1371.199951171875,83.08000183105469
2010-10-19,1.6720000505447388,30.36199951171875,44.16999816894531,6.634200096130371,6.863999843597412,1335.0999755859375,79.48999786376953
2010-10-20,1.690000057220459,30.64900016784668,44.33000183105469,6.6346001625061035,6.954999923706055,1343.300048828125,81.7699966430664
2010-10-21,1.6749999523162842,30.6560001373291,44.20000076293945,6.640500068664551,6.925000190734863,1324.699951171875,80.55999755859375
2010-10-22,1.694000005722046,30.551000595092773,44.20000076293945,6.638800144195557,6.9704999923706055,1324.4000244140625,81.69000244140625
2010-10-25,1.6439000368118286,30.32200050354004,44.52799987792969,6.64900016784668,6.929500102996826,1338.300048828125,82.5199966430664
2010-10-26,1.6998000144958496,30.26799964904785,44.25,6.648200035095215,6.905099868774414,1338.0,82.55000305175781
2010-10-27,1.702299952507019,30.42300033569336,44.400001525878906,6.651500225067139,6.934500217437744,1322.199951171875,81.94000244140625
2010-10-28,1.718999981880188,30.65999984741211,44.41999816894531,6.669400215148926,7.064000129699707,1342.0999755859375,82.18000030517578
2010-10-29,1.7135000228881836,30.65999984741211,44.41999816894531,6.676499843597412,7.064000129699707,1357.0999755859375,81.43000030517578
2010-11-01,1.6461999416351318,30.788999557495117,44.448001861572266,6.660699844360352,6.9670000076293945,1350.199951171875,82.94999694824219
2010-11-02,1.704300045967102,30.80299949645996,44.34000015258789,6.6828999519348145,6.96999979019165,1356.4000244140625,83.9000015258789
2010-11-03,1.7009999752044678,30.749000549316406,44.20000076293945,6.668600082397461,6.888599872589111,1337.0999755859375,84.69000244140625
2010-11-04,1.6890000104904175,30.795000076293945,44.25,6.665200233459473,6.860000133514404,1382.699951171875,86.48999786376953
2010-11-05,1.6747000217437744,30.451000213623047,44.01300048828125,6.652299880981445,6.7855000495910645,1397.300048828125,86.8499984741211
2010-11-08,1.6790000200271606,30.493999481201172,43.900001525878906,6.6458001136779785,6.771999835968018,1402.800048828125,87.05999755859375
2010-11-09,1.6959999799728394,30.80900001525879,44.29999923706055,6.671199798583984,6.832499980926514,1409.800048828125,86.72000122070312
2010-11-10,1.6959999799728394,30.625999450683594,44.189998626708984,6.633500099182129,6.866000175476074,1399.0999755859375,87.80999755859375
2010-11-11,1.7100000381469727,30.707000732421875,44.2599983215332,6.624499797821045,6.896999835968018,1403.0999755859375,87.80999755859375
2010-11-12,1.721500039100647,30.594999313354492,44.2400016784668,6.614999771118164,6.921999931335449,1365.4000244140625,84.87999725341797
2010-11-15,1.6704000234603882,30.768999099731445,44.77799987792969,6.628200054168701,6.945000171661377,1368.4000244140625,84.86000061035156
2010-11-16,1.7200000286102295,30.972999572753906,45.11000061035156,6.6331000328063965,6.9695000648498535,1338.300048828125,82.33999633789062
2010-11-17,1.7359999418258667,31.141000747680664,45.189998626708984,6.629499912261963,7.032599925994873,1336.800048828125,80.44000244140625
2010-11-18,1.726199984550476,31.280000686645508,45.108001708984375,6.633299827575684,7.002500057220459,1352.9000244140625,81.8499984741211
2010-11-19,1.7109999656677246,31.054000854492188,45.150001525878906,6.6234002113342285,6.957399845123291,1352.199951171875,81.51000213623047
2010-11-22,1.6729999780654907,31.086999893188477,45.26300048828125,6.627999782562256,6.970200061798096,1357.699951171875,81.73999786376953
2010-11-23,1.7208000421524048,31.128000259399414,45.29999923706055,6.632299900054932,6.988800048828125,1377.5,81.25
2010-11-24,1.7335000038146973,31.33300018310547,45.540000915527344,6.634300231933594,7.0995001792907715,1372.9000244140625,83.86000061035156
2010-11-25,1.722000002861023,31.23900032043457,45.5099983215332,6.644000053405762,7.0503997802734375,,
2010-11-26,1.715499997138977,31.135000228881836,45.55799865722656,6.639500141143799,7.0258002281188965,1362.300048828125,83.76000213623047
2010-11-29,1.729599952697754,31.440099716186523,45.709999084472656,6.6579999923706055,7.099899768829346,1366.0,85.7300033569336
2010-11-30,1.7170000076293945,31.33919906616211,45.79999923706055,6.6504998207092285,7.1203999519348145,1385.0,84.11000061035156
2010-12-01,1.7144999504089355,31.5221004486084,45.77000045776367,6.657100200653076,7.093400001525879,1387.300048828125,86.75
2010-12-02,1.705899953842163,31.35849952697754,45.22999954223633,6.653200149536133,7.021200180053711,1388.5,88.0
